DateTime,Date,Close,Company
9/7/2022 15:00:00,9/7/2022,85.70,Al Rajhi Bank
9/8/2022 15:00:00,9/8/2022,85.70,Al Rajhi Bank
9/11/2022 15:00:00,9/11/2022,86.90,Al Rajhi Bank
9/12/2022 15:00:00,9/12/2022,88.70,Al Rajhi Bank
9/13/2022 15:00:00,9/13/2022,90.50,Al Rajhi Bank
9/14/2022 15:00:00,9/14/2022,88.50,Al Rajhi Bank
9/15/2022 15:00:00,9/15/2022,87.60,Al Rajhi Bank
9/18/2022 15:00:00,9/18/2022,85.70,Al Rajhi Bank
9/19/2022 15:00:00,9/19/2022,84.60,Al Rajhi Bank
9/20/2022 15:00:00,9/20/2022,85.00,Al Rajhi Bank
9/21/2022 15:00:00,9/21/2022,84.50,Al Rajhi Bank
9/25/2022 15:00:00,9/25/2022,81.70,Al Rajhi Bank
9/26/2022 15:00:00,9/26/2022,78.50,Al Rajhi Bank
9/27/2022 15:00:00,9/27/2022,79.70,Al Rajhi Bank
9/28/2022 15:00:00,9/28/2022,79.90,Al Rajhi Bank
9/29/2022 15:00:00,9/29/2022,81.30,Al Rajhi Bank
10/2/2022 15:00:00,10/2/2022,82.50,Al Rajhi Bank
10/3/2022 15:00:00,10/3/2022,83.00,Al Rajhi Bank
10/5/2022 15:00:00,10/5/2022,84.80,Al Rajhi Bank
10/6/2022 15:00:00,10/6/2022,84.20,Al Rajhi Bank
10/9/2022 15:00:00,10/9/2022,82.40,Al Rajhi Bank
10/10/2022 15:00:00,10/10/2022,82.50,Al Rajhi Bank
10/11/2022 15:00:00,10/11/2022,81.90,Al Rajhi Bank
10/12/2022 15:00:00,10/12/2022,82.30,Al Rajhi Bank
10/13/2022 15:00:00,10/13/2022,81.30,Al Rajhi Bank
10/16/2022 15:00:00,10/16/2022,81.70,Al Rajhi Bank
10/17/2022 15:00:00,10/17/2022,83.40,Al Rajhi Bank
10/18/2022 15:00:00,10/18/2022,86.00,Al Rajhi Bank
10/19/2022 15:00:00,10/19/2022,85.70,Al Rajhi Bank
10/20/2022 15:00:00,10/20/2022,87.70,Al Rajhi Bank
10/23/2022 15:00:00,10/23/2022,87.50,Al Rajhi Bank
10/24/2022 15:00:00,10/24/2022,88.10,Al Rajhi Bank
10/25/2022 15:00:00,10/25/2022,88.00,Al Rajhi Bank
10/26/2022 15:00:00,10/26/2022,86.50,Al Rajhi Bank
10/27/2022 15:00:00,10/27/2022,87.00,Al Rajhi Bank
10/30/2022 15:00:00,10/30/2022,85.90,Al Rajhi Bank
10/31/2022 15:00:00,10/31/2022,85.20,Al Rajhi Bank
11/1/2022 15:00:00,11/1/2022,85.00,Al Rajhi Bank
11/2/2022 15:00:00,11/2/2022,85.70,Al Rajhi Bank
11/3/2022 15:00:00,11/3/2022,84.30,Al Rajhi Bank
11/6/2022 15:00:00,11/6/2022,84.70,Al Rajhi Bank
11/7/2022 15:00:00,11/7/2022,85.50,Al Rajhi Bank
11/8/2022 15:00:00,11/8/2022,85.40,Al Rajhi Bank
11/9/2022 15:00:00,11/9/2022,85.30,Al Rajhi Bank
11/10/2022 15:00:00,11/10/2022,84.10,Al Rajhi Bank
11/13/2022 15:00:00,11/13/2022,84.00,Al Rajhi Bank
11/14/2022 15:00:00,11/14/2022,84.00,Al Rajhi Bank
11/15/2022 15:00:00,11/15/2022,84.40,Al Rajhi Bank
11/16/2022 15:00:00,11/16/2022,84.60,Al Rajhi Bank
11/17/2022 15:00:00,11/17/2022,84.50,Al Rajhi Bank
11/20/2022 15:00:00,11/20/2022,83.50,Al Rajhi Bank
11/21/2022 15:00:00,11/21/2022,83.20,Al Rajhi Bank
11/22/2022 15:00:00,11/22/2022,82.90,Al Rajhi Bank
11/24/2022 15:00:00,11/24/2022,82.80,Al Rajhi Bank
11/27/2022 15:00:00,11/27/2022,81.80,Al Rajhi Bank
11/28/2022 15:00:00,11/28/2022,81.80,Al Rajhi Bank
11/29/2022 15:00:00,11/29/2022,80.30,Al Rajhi Bank
11/30/2022 15:00:00,11/30/2022,80.50,Al Rajhi Bank
12/1/2022 15:00:00,12/1/2022,80.10,Al Rajhi Bank
12/4/2022 15:00:00,12/4/2022,80.00,Al Rajhi Bank
12/5/2022 15:00:00,12/5/2022,77.00,Al Rajhi Bank
12/6/2022 15:00:00,12/6/2022,77.80,Al Rajhi Bank
12/7/2022 15:00:00,12/7/2022,74.00,Al Rajhi Bank
12/8/2022 15:00:00,12/8/2022,75.00,Al Rajhi Bank
12/11/2022 15:00:00,12/11/2022,74.30,Al Rajhi Bank
12/12/2022 15:00:00,12/12/2022,72.10,Al Rajhi Bank
12/13/2022 15:00:00,12/13/2022,75.00,Al Rajhi Bank
12/14/2022 15:00:00,12/14/2022,74.30,Al Rajhi Bank
12/15/2022 15:00:00,12/15/2022,73.40,Al Rajhi Bank
12/18/2022 15:00:00,12/18/2022,73.50,Al Rajhi Bank
12/19/2022 15:00:00,12/19/2022,73.00,Al Rajhi Bank
12/20/2022 15:00:00,12/20/2022,75.70,Al Rajhi Bank
12/21/2022 15:00:00,12/21/2022,74.70,Al Rajhi Bank
12/22/2022 15:00:00,12/22/2022,73.20,Al Rajhi Bank
12/25/2022 15:00:00,12/25/2022,73.90,Al Rajhi Bank
12/26/2022 15:00:00,12/26/2022,74.00,Al Rajhi Bank
12/27/2022 15:00:00,12/27/2022,75.30,Al Rajhi Bank
12/28/2022 15:00:00,12/28/2022,76.00,Al Rajhi Bank
12/29/2022 15:00:00,12/29/2022,75.20,Al Rajhi Bank
1/1/2023 15:00:00,1/1/2023,75.50,Al Rajhi Bank
1/2/2023 15:00:00,1/2/2023,76.20,Al Rajhi Bank
1/4/2023 15:00:00,1/4/2023,76.20,Al Rajhi Bank
1/5/2023 15:00:00,1/5/2023,75.70,Al Rajhi Bank
1/8/2023 15:00:00,1/8/2023,75.50,Al Rajhi Bank
1/9/2023 15:00:00,1/9/2023,76.50,Al Rajhi Bank
1/10/2023 15:00:00,1/10/2023,75.90,Al Rajhi Bank
1/11/2023 15:00:00,1/11/2023,75.70,Al Rajhi Bank
1/12/2023 15:00:00,1/12/2023,77.90,Al Rajhi Bank
1/15/2023 15:00:00,1/15/2023,77.80,Al Rajhi Bank
1/16/2023 15:00:00,1/16/2023,77.80,Al Rajhi Bank
1/17/2023 15:00:00,1/17/2023,78.00,Al Rajhi Bank
1/18/2023 15:00:00,1/18/2023,78.00,Al Rajhi Bank
1/19/2023 15:00:00,1/19/2023,77.70,Al Rajhi Bank
1/22/2023 15:00:00,1/22/2023,78.10,Al Rajhi Bank
1/23/2023 15:00:00,1/23/2023,78.90,Al Rajhi Bank
1/24/2023 15:00:00,1/24/2023,79.50,Al Rajhi Bank
1/25/2023 15:00:00,1/25/2023,79.80,Al Rajhi Bank
1/26/2023 15:00:00,1/26/2023,80.90,Al Rajhi Bank
1/29/2023 15:00:00,1/29/2023,82.20,Al Rajhi Bank
1/30/2023 15:00:00,1/30/2023,81.90,Al Rajhi Bank
1/31/2023 15:00:00,1/31/2023,82.00,Al Rajhi Bank
2/1/2023 15:00:00,2/1/2023,81.10,Al Rajhi Bank
2/2/2023 15:00:00,2/2/2023,80.50,Al Rajhi Bank
2/5/2023 15:00:00,2/5/2023,79.00,Al Rajhi Bank
2/6/2023 15:00:00,2/6/2023,79.50,Al Rajhi Bank
2/7/2023 15:00:00,2/7/2023,78.20,Al Rajhi Bank
2/8/2023 15:00:00,2/8/2023,78.70,Al Rajhi Bank
2/9/2023 15:00:00,2/9/2023,77.30,Al Rajhi Bank
2/12/2023 15:00:00,2/12/2023,76.50,Al Rajhi Bank
2/13/2023 15:00:00,2/13/2023,76.70,Al Rajhi Bank
2/14/2023 15:00:00,2/14/2023,76.30,Al Rajhi Bank
2/15/2023 15:00:00,2/15/2023,76.70,Al Rajhi Bank
2/16/2023 15:00:00,2/16/2023,76.20,Al Rajhi Bank
2/19/2023 15:00:00,2/19/2023,75.50,Al Rajhi Bank
2/20/2023 15:00:00,2/20/2023,74.50,Al Rajhi Bank
2/21/2023 15:00:00,2/21/2023,74.20,Al Rajhi Bank
2/23/2023 15:00:00,2/23/2023,72.30,Al Rajhi Bank
2/26/2023 15:00:00,2/26/2023,71.00,Al Rajhi Bank
2/27/2023 15:00:00,2/27/2023,69.90,Al Rajhi Bank
2/28/2023 15:00:00,2/28/2023,70.30,Al Rajhi Bank
3/1/2023 15:00:00,3/1/2023,72.10,Al Rajhi Bank
3/2/2023 15:00:00,3/2/2023,73.70,Al Rajhi Bank
3/5/2023 15:00:00,3/5/2023,75.10,Al Rajhi Bank
3/7/2023 15:00:00,3/7/2023,74.90,Al Rajhi Bank
3/8/2023 15:00:00,3/8/2023,74.10,Al Rajhi Bank
3/9/2023 15:00:00,3/9/2023,75.00,Al Rajhi Bank
3/12/2023 15:00:00,3/12/2023,73.70,Al Rajhi Bank
3/13/2023 15:00:00,3/13/2023,72.60,Al Rajhi Bank
3/14/2023 15:00:00,3/14/2023,72.60,Al Rajhi Bank
3/15/2023 15:00:00,3/15/2023,70.80,Al Rajhi Bank
3/16/2023 15:00:00,3/16/2023,70.60,Al Rajhi Bank
3/20/2023 15:00:00,3/20/2023,73.90,Al Rajhi Bank
3/21/2023 15:00:00,3/21/2023,74.10,Al Rajhi Bank
3/22/2023 15:00:00,3/22/2023,72.60,Al Rajhi Bank
3/23/2023 15:00:00,3/23/2023,73.50,Al Rajhi Bank
3/29/2023 15:00:00,3/29/2023,72.30,Al Rajhi Bank
3/30/2023 15:00:00,3/30/2023,73.50,Al Rajhi Bank
4/2/2023 15:00:00,4/2/2023,73.70,Al Rajhi Bank
4/3/2023 15:00:00,4/3/2023,74.20,Al Rajhi Bank
4/4/2023 15:00:00,4/4/2023,75.70,Al Rajhi Bank
4/5/2023 15:00:00,4/5/2023,75.80,Al Rajhi Bank
4/6/2023 15:00:00,4/6/2023,75.90,Al Rajhi Bank
4/9/2023 15:00:00,4/9/2023,76.70,Al Rajhi Bank
4/10/2023 15:00:00,4/10/2023,75.50,Al Rajhi Bank
4/11/2023 15:00:00,4/11/2023,74.60,Al Rajhi Bank
4/12/2023 15:00:00,4/12/2023,75.20,Al Rajhi Bank
4/13/2023 15:00:00,4/13/2023,75.60,Al Rajhi Bank
4/16/2023 15:00:00,4/16/2023,76.50,Al Rajhi Bank
4/17/2023 15:00:00,4/17/2023,76.50,Al Rajhi Bank
4/25/2023 15:00:00,4/25/2023,77.10,Al Rajhi Bank
4/26/2023 15:00:00,4/26/2023,78.10,Al Rajhi Bank
4/27/2023 15:00:00,4/27/2023,76.80,Al Rajhi Bank
4/30/2023 15:00:00,4/30/2023,76.90,Al Rajhi Bank
5/1/2023 15:00:00,5/1/2023,76.10,Al Rajhi Bank
5/2/2023 15:00:00,5/2/2023,75.20,Al Rajhi Bank
5/3/2023 15:00:00,5/3/2023,74.10,Al Rajhi Bank
5/4/2023 15:00:00,5/4/2023,74.40,Al Rajhi Bank
5/7/2023 15:00:00,5/7/2023,75.00,Al Rajhi Bank
5/8/2023 15:00:00,5/8/2023,75.70,Al Rajhi Bank
5/9/2023 15:00:00,5/9/2023,75.50,Al Rajhi Bank
5/10/2023 15:00:00,5/10/2023,75.20,Al Rajhi Bank
5/11/2023 15:00:00,5/11/2023,75.60,Al Rajhi Bank
5/14/2023 15:00:00,5/14/2023,75.50,Al Rajhi Bank
5/15/2023 15:00:00,5/15/2023,74.70,Al Rajhi Bank
5/16/2023 15:00:00,5/16/2023,74.70,Al Rajhi Bank
5/17/2023 15:00:00,5/17/2023,75.00,Al Rajhi Bank
5/18/2023 15:00:00,5/18/2023,74.90,Al Rajhi Bank
5/21/2023 15:00:00,5/21/2023,74.70,Al Rajhi Bank
5/22/2023 15:00:00,5/22/2023,74.50,Al Rajhi Bank
5/23/2023 15:00:00,5/23/2023,74.10,Al Rajhi Bank
5/24/2023 15:00:00,5/24/2023,73.30,Al Rajhi Bank
5/25/2023 15:00:00,5/25/2023,72.80,Al Rajhi Bank
5/28/2023 15:00:00,5/28/2023,72.10,Al Rajhi Bank
5/29/2023 15:00:00,5/29/2023,72.10,Al Rajhi Bank
5/30/2023 15:00:00,5/30/2023,71.60,Al Rajhi Bank
5/31/2023 15:00:00,5/31/2023,70.70,Al Rajhi Bank
6/1/2023 15:00:00,6/1/2023,72.30,Al Rajhi Bank
6/4/2023 15:00:00,6/4/2023,74.10,Al Rajhi Bank
6/5/2023 15:00:00,6/5/2023,73.30,Al Rajhi Bank
6/6/2023 15:00:00,6/6/2023,73.20,Al Rajhi Bank
6/7/2023 15:00:00,6/7/2023,73.10,Al Rajhi Bank
6/8/2023 15:00:00,6/8/2023,73.40,Al Rajhi Bank
6/11/2023 15:00:00,6/11/2023,73.50,Al Rajhi Bank
6/12/2023 15:00:00,6/12/2023,73.50,Al Rajhi Bank
6/13/2023 15:00:00,6/13/2023,73.20,Al Rajhi Bank
6/14/2023 15:00:00,6/14/2023,74.00,Al Rajhi Bank
6/15/2023 15:00:00,6/15/2023,74.30,Al Rajhi Bank
6/18/2023 15:00:00,6/18/2023,73.80,Al Rajhi Bank
6/19/2023 15:00:00,6/19/2023,72.80,Al Rajhi Bank
6/20/2023 15:00:00,6/20/2023,72.80,Al Rajhi Bank
6/21/2023 15:00:00,6/21/2023,72.90,Al Rajhi Bank
6/22/2023 15:00:00,6/22/2023,73.00,Al Rajhi Bank
7/2/2023 15:00:00,7/2/2023,72.90,Al Rajhi Bank
7/3/2023 15:00:00,7/3/2023,72.80,Al Rajhi Bank
7/4/2023 15:00:00,7/4/2023,72.90,Al Rajhi Bank
7/5/2023 15:00:00,7/5/2023,72.80,Al Rajhi Bank
7/6/2023 15:00:00,7/6/2023,72.50,Al Rajhi Bank
7/9/2023 15:00:00,7/9/2023,72.50,Al Rajhi Bank
7/10/2023 15:00:00,7/10/2023,72.10,Al Rajhi Bank
7/11/2023 15:00:00,7/11/2023,72.70,Al Rajhi Bank
7/12/2023 15:00:00,7/12/2023,72.30,Al Rajhi Bank
7/13/2023 15:00:00,7/13/2023,71.80,Al Rajhi Bank
7/16/2023 15:00:00,7/16/2023,71.20,Al Rajhi Bank
7/17/2023 15:00:00,7/17/2023,71.20,Al Rajhi Bank
7/18/2023 15:00:00,7/18/2023,70.70,Al Rajhi Bank
7/19/2023 15:00:00,7/19/2023,70.80,Al Rajhi Bank
7/20/2023 15:00:00,7/20/2023,70.80,Al Rajhi Bank
7/23/2023 15:00:00,7/23/2023,71.30,Al Rajhi Bank
7/24/2023 15:00:00,7/24/2023,73.90,Al Rajhi Bank
7/25/2023 15:00:00,7/25/2023,75.00,Al Rajhi Bank
7/26/2023 15:00:00,7/26/2023,76.10,Al Rajhi Bank
7/27/2023 15:00:00,7/27/2023,75.40,Al Rajhi Bank
7/30/2023 15:00:00,7/30/2023,75.00,Al Rajhi Bank
7/31/2023 15:00:00,7/31/2023,74.60,Al Rajhi Bank
8/1/2023 15:00:00,8/1/2023,73.90,Al Rajhi Bank
8/2/2023 15:00:00,8/2/2023,72.00,Al Rajhi Bank
8/3/2023 15:00:00,8/3/2023,71.40,Al Rajhi Bank
8/6/2023 15:00:00,8/6/2023,71.20,Al Rajhi Bank
8/7/2023 15:00:00,8/7/2023,71.10,Al Rajhi Bank
8/8/2023 15:00:00,8/8/2023,71.10,Al Rajhi Bank
8/9/2023 15:00:00,8/9/2023,72.10,Al Rajhi Bank
8/10/2023 15:00:00,8/10/2023,72.00,Al Rajhi Bank
8/13/2023 15:00:00,8/13/2023,72.70,Al Rajhi Bank
8/14/2023 15:00:00,8/14/2023,72.60,Al Rajhi Bank
8/15/2023 15:00:00,8/15/2023,72.60,Al Rajhi Bank
8/16/2023 15:00:00,8/16/2023,72.30,Al Rajhi Bank
8/17/2023 15:00:00,8/17/2023,73.00,Al Rajhi Bank
8/20/2023 15:00:00,8/20/2023,73.10,Al Rajhi Bank
8/21/2023 15:00:00,8/21/2023,72.50,Al Rajhi Bank
8/22/2023 15:00:00,8/22/2023,72.70,Al Rajhi Bank
8/23/2023 15:00:00,8/23/2023,72.50,Al Rajhi Bank
8/24/2023 15:00:00,8/24/2023,72.30,Al Rajhi Bank
8/27/2023 15:00:00,8/27/2023,72.50,Al Rajhi Bank
8/28/2023 15:00:00,8/28/2023,72.30,Al Rajhi Bank
8/29/2023 15:00:00,8/29/2023,72.40,Al Rajhi Bank
8/30/2023 15:00:00,8/30/2023,72.50,Al Rajhi Bank
8/31/2023 15:00:00,8/31/2023,72.20,Al Rajhi Bank
9/3/2023 15:00:00,9/3/2023,72.20,Al Rajhi Bank
9/4/2023 15:00:00,9/4/2023,71.90,Al Rajhi Bank
9/5/2023 15:00:00,9/5/2023,72.10,Al Rajhi Bank
9/6/2023 15:00:00,9/6/2023,71.90,Al Rajhi Bank
9/7/2023 15:00:00,9/7/2023,70.80,Al Rajhi Bank
9/10/2023 15:00:00,9/10/2023,70.20,Al Rajhi Bank
9/11/2023 15:00:00,9/11/2023,70.80,Al Rajhi Bank
9/12/2023 15:00:00,9/12/2023,70.90,Al Rajhi Bank
9/13/2023 15:00:00,9/13/2023,70.80,Al Rajhi Bank
9/14/2023 15:00:00,9/14/2023,71.40,Al Rajhi Bank
9/17/2023 15:00:00,9/17/2023,70.60,Al Rajhi Bank
9/18/2023 15:00:00,9/18/2023,69.60,Al Rajhi Bank
9/19/2023 15:00:00,9/19/2023,69.00,Al Rajhi Bank
9/20/2023 15:00:00,9/20/2023,69.00,Al Rajhi Bank
9/21/2023 15:00:00,9/21/2023,68.00,Al Rajhi Bank
9/25/2023 15:00:00,9/25/2023,66.70,Al Rajhi Bank
9/26/2023 15:00:00,9/26/2023,67.60,Al Rajhi Bank
9/27/2023 15:00:00,9/27/2023,68.70,Al Rajhi Bank
9/28/2023 15:00:00,9/28/2023,67.90,Al Rajhi Bank
10/1/2023 15:00:00,10/1/2023,67.70,Al Rajhi Bank
10/2/2023 15:00:00,10/2/2023,67.60,Al Rajhi Bank
10/3/2023 15:00:00,10/3/2023,67.00,Al Rajhi Bank
10/4/2023 15:00:00,10/4/2023,66.60,Al Rajhi Bank
10/5/2023 15:00:00,10/5/2023,66.50,Al Rajhi Bank
10/8/2023 15:00:00,10/8/2023,65.10,Al Rajhi Bank
10/9/2023 15:00:00,10/9/2023,65.90,Al Rajhi Bank
10/10/2023 15:00:00,10/10/2023,65.10,Al Rajhi Bank
10/11/2023 15:00:00,10/11/2023,65.00,Al Rajhi Bank
10/12/2023 15:00:00,10/12/2023,65.00,Al Rajhi Bank
10/15/2023 15:00:00,10/15/2023,65.00,Al Rajhi Bank
10/16/2023 15:00:00,10/16/2023,65.30,Al Rajhi Bank
10/17/2023 15:00:00,10/17/2023,66.00,Al Rajhi Bank
10/18/2023 15:00:00,10/18/2023,66.10,Al Rajhi Bank
10/19/2023 15:00:00,10/19/2023,65.40,Al Rajhi Bank
10/22/2023 15:00:00,10/22/2023,64.00,Al Rajhi Bank
10/23/2023 15:00:00,10/23/2023,63.50,Al Rajhi Bank
10/24/2023 15:00:00,10/24/2023,64.90,Al Rajhi Bank
10/25/2023 15:00:00,10/25/2023,65.20,Al Rajhi Bank
10/26/2023 15:00:00,10/26/2023,64.20,Al Rajhi Bank
10/29/2023 15:00:00,10/29/2023,64.90,Al Rajhi Bank
10/30/2023 15:00:00,10/30/2023,65.10,Al Rajhi Bank
10/31/2023 15:00:00,10/31/2023,67.10,Al Rajhi Bank
11/1/2023 15:00:00,11/1/2023,69.90,Al Rajhi Bank
11/2/2023 15:00:00,11/2/2023,70.00,Al Rajhi Bank
11/5/2023 15:00:00,11/5/2023,70.00,Al Rajhi Bank
11/6/2023 15:00:00,11/6/2023,70.40,Al Rajhi Bank
11/7/2023 15:00:00,11/7/2023,70.60,Al Rajhi Bank
11/8/2023 15:00:00,11/8/2023,71.00,Al Rajhi Bank
11/9/2023 15:00:00,11/9/2023,70.80,Al Rajhi Bank
11/12/2023 15:00:00,11/12/2023,70.70,Al Rajhi Bank
11/13/2023 15:00:00,11/13/2023,70.00,Al Rajhi Bank
11/14/2023 15:00:00,11/14/2023,71.20,Al Rajhi Bank
11/15/2023 15:00:00,11/15/2023,74.00,Al Rajhi Bank
11/16/2023 15:00:00,11/16/2023,74.50,Al Rajhi Bank
11/19/2023 15:00:00,11/19/2023,74.90,Al Rajhi Bank
11/20/2023 15:00:00,11/20/2023,75.00,Al Rajhi Bank
11/21/2023 15:00:00,11/21/2023,75.50,Al Rajhi Bank
11/22/2023 15:00:00,11/22/2023,75.40,Al Rajhi Bank
11/23/2023 15:00:00,11/23/2023,75.40,Al Rajhi Bank
11/26/2023 15:00:00,11/26/2023,75.20,Al Rajhi Bank
11/27/2023 15:00:00,11/27/2023,75.70,Al Rajhi Bank
11/28/2023 15:00:00,11/28/2023,75.70,Al Rajhi Bank
11/29/2023 15:00:00,11/29/2023,75.70,Al Rajhi Bank
11/30/2023 15:00:00,11/30/2023,76.40,Al Rajhi Bank
12/3/2023 15:00:00,12/3/2023,76.80,Al Rajhi Bank
12/4/2023 15:00:00,12/4/2023,76.80,Al Rajhi Bank
12/5/2023 15:00:00,12/5/2023,75.30,Al Rajhi Bank
12/6/2023 15:00:00,12/6/2023,75.30,Al Rajhi Bank
12/7/2023 15:00:00,12/7/2023,76.40,Al Rajhi Bank
12/10/2023 15:00:00,12/10/2023,78.50,Al Rajhi Bank
12/11/2023 15:00:00,12/11/2023,80.20,Al Rajhi Bank
12/12/2023 15:00:00,12/12/2023,80.10,Al Rajhi Bank
12/13/2023 15:00:00,12/13/2023,80.30,Al Rajhi Bank
12/14/2023 15:00:00,12/14/2023,83.20,Al Rajhi Bank
12/17/2023 15:00:00,12/17/2023,83.10,Al Rajhi Bank
12/18/2023 15:00:00,12/18/2023,83.60,Al Rajhi Bank
12/19/2023 15:00:00,12/19/2023,83.70,Al Rajhi Bank
12/20/2023 15:00:00,12/20/2023,83.60,Al Rajhi Bank
12/21/2023 15:00:00,12/21/2023,82.50,Al Rajhi Bank
12/24/2023 15:00:00,12/24/2023,83.60,Al Rajhi Bank
12/25/2023 15:00:00,12/25/2023,85.80,Al Rajhi Bank
12/26/2023 15:00:00,12/26/2023,86.60,Al Rajhi Bank
12/27/2023 15:00:00,12/27/2023,86.50,Al Rajhi Bank
12/28/2023 15:00:00,12/28/2023,87.00,Al Rajhi Bank
12/31/2023 15:00:00,12/31/2023,86.50,Al Rajhi Bank
1/1/2024 15:00:00,1/1/2024,86.80,Al Rajhi Bank
1/2/2024 15:00:00,1/2/2024,86.90,Al Rajhi Bank
1/3/2024 15:00:00,1/3/2024,84.70,Al Rajhi Bank
1/4/2024 15:00:00,1/4/2024,87.50,Al Rajhi Bank
1/7/2024 15:00:00,1/7/2024,88.80,Al Rajhi Bank
1/8/2024 15:00:00,1/8/2024,88.80,Al Rajhi Bank
1/9/2024 15:00:00,1/9/2024,87.20,Al Rajhi Bank
1/10/2024 15:00:00,1/10/2024,86.80,Al Rajhi Bank
1/11/2024 15:00:00,1/11/2024,87.00,Al Rajhi Bank
1/14/2024 15:00:00,1/14/2024,86.40,Al Rajhi Bank
1/15/2024 15:00:00,1/15/2024,88.00,Al Rajhi Bank
1/16/2024 15:00:00,1/16/2024,87.20,Al Rajhi Bank
1/17/2024 15:00:00,1/17/2024,86.70,Al Rajhi Bank
1/18/2024 15:00:00,1/18/2024,85.10,Al Rajhi Bank
1/21/2024 15:00:00,1/21/2024,85.30,Al Rajhi Bank
1/22/2024 15:00:00,1/22/2024,86.80,Al Rajhi Bank
1/23/2024 15:00:00,1/23/2024,87.00,Al Rajhi Bank
1/24/2024 15:00:00,1/24/2024,87.90,Al Rajhi Bank
1/25/2024 15:00:00,1/25/2024,88.50,Al Rajhi Bank
1/28/2024 15:00:00,1/28/2024,91.50,Al Rajhi Bank
1/29/2024 15:00:00,1/29/2024,90.50,Al Rajhi Bank
1/30/2024 15:00:00,1/30/2024,88.10,Al Rajhi Bank
1/31/2024 15:00:00,1/31/2024,84.00,Al Rajhi Bank
2/1/2024 15:00:00,2/1/2024,86.00,Al Rajhi Bank
2/4/2024 15:00:00,2/4/2024,87.00,Al Rajhi Bank
2/5/2024 15:00:00,2/5/2024,87.00,Al Rajhi Bank
2/6/2024 15:00:00,2/6/2024,87.00,Al Rajhi Bank
2/7/2024 15:00:00,2/7/2024,87.90,Al Rajhi Bank
2/8/2024 15:00:00,2/8/2024,87.90,Al Rajhi Bank
2/11/2024 15:00:00,2/11/2024,89.90,Al Rajhi Bank
2/12/2024 15:00:00,2/12/2024,89.80,Al Rajhi Bank
2/13/2024 15:00:00,2/13/2024,90.80,Al Rajhi Bank
2/14/2024 15:00:00,2/14/2024,90.10,Al Rajhi Bank
2/15/2024 15:00:00,2/15/2024,89.70,Al Rajhi Bank
2/18/2024 15:00:00,2/18/2024,89.50,Al Rajhi Bank
2/19/2024 15:00:00,2/19/2024,90.00,Al Rajhi Bank
2/20/2024 15:00:00,2/20/2024,90.70,Al Rajhi Bank
2/21/2024 15:00:00,2/21/2024,90.60,Al Rajhi Bank
2/25/2024 15:00:00,2/25/2024,89.80,Al Rajhi Bank
2/26/2024 15:00:00,2/26/2024,89.50,Al Rajhi Bank
2/27/2024 15:00:00,2/27/2024,89.90,Al Rajhi Bank
2/28/2024 15:00:00,2/28/2024,89.00,Al Rajhi Bank
2/29/2024 15:00:00,2/29/2024,89.00,Al Rajhi Bank
3/3/2024 15:00:00,3/3/2024,87.70,Al Rajhi Bank
3/4/2024 15:00:00,3/4/2024,86.40,Al Rajhi Bank
3/5/2024 15:00:00,3/5/2024,85.90,Al Rajhi Bank
3/6/2024 15:00:00,3/6/2024,86.40,Al Rajhi Bank
3/7/2024 15:00:00,3/7/2024,85.80,Al Rajhi Bank
3/10/2024 15:00:00,3/10/2024,85.40,Al Rajhi Bank
